"gene_ids"	"gene_symbols"	"locus"	"num_cells_expressed"	"mean_expr"	"percent_detection"	"use_for_ordering"
"ENSMUSG00000091383.1"	"Hist1h2al"	"chr13:51202687-51203065"	237	0.597178281780083	31.7269076305221	TRUE
"ENSMUSG00000091386.1"	"Olfr443-ps1"	"chr6:43094434-43095349"	0	0	0	FALSE
"ENSMUSG00000091387.1"	"Gcnt4"	"chr13:96924688-96950912"	55	0.0751542675943627	7.36278447121821	FALSE
"ENSMUSG00000091388.1"	"Gm17576"	"chr8:71042644-71043040"	0	0	0	FALSE
"ENSMUSG00000091390.1"	"Gm17168"	"chr17:57041774-57065918"	3	0.00071691547460181	0.401606425702811	FALSE
"ENSMUSG00000091393.1"	"5330438I03Rik"	"chr1:166254138-166316823"	2	0.00110228036967166	0.267737617135207	FALSE
"ENSMUSG00000091396.1"	"Spanxn4"	"chr12:62687821-62688244"	0	0	0	FALSE
"ENSMUSG00000091400.1"	"Gm6356"	"chr14:6965448-6973818"	23	0.0546010409119333	3.07898259705489	FALSE
"ENSMUSG00000091402.4"	"Rd3l"	"chr12:111971558-112068854"	1	0.00459574635273517	0.133868808567604	FALSE
"ENSMUSG00000091405.2"	"Hist2h4"	"chr3:96261681-96263311"	25	0.0110144589006598	3.34672021419009	FALSE
"ENSMUSG00000091407.1"	"Vmn2r117"	"chr17:23459674-23479597"	0	9.23642906395875e-06	0	FALSE
"ENSMUSG00000091411.1"	"Gm5916"	"chr9:36119933-36128779"	0	0	0	FALSE
"ENSMUSG00000091412.1"	"Gm2895"	"chr15:66929320-67013039"	3	0.00119299174390019	0.401606425702811	FALSE
"ENSMUSG00000091415.4"	"Ak9"	"chr10:41303979-41348269"	2	0.00337421469075488	0.267737617135207	FALSE
"ENSMUSG00000091418.2"	"Gm3164"	"chr14:4415447-4519452"	0	0.000744456605155401	0	FALSE
"ENSMUSG00000091422.5"	"Gm6455"	"chr5:10865028-10870808"	0	0	0	FALSE
"ENSMUSG00000091423.1"	"Gm17509"	"chr13:117218700-117274098"	10	0.00807685385125273	1.33868808567604	FALSE
"ENSMUSG00000091425.1"	"Gm17118"	"chr9:107399611-107529343"	1	0.000275813126563974	0.133868808567604	FALSE
"ENSMUSG00000091429.1"	"Gm17093"	"chr14:44518275-44523444"	0	0	0	FALSE
"ENSMUSG00000091430.1"	"Gm17337"	"chr12:12787984-12794285"	0	0	0	FALSE
"ENSMUSG00000091435.1"	"Vmn1r115"	"chr7:20844097-20844985"	0	0	0	FALSE
"ENSMUSG00000091438.1"	"Gm17088"	"chr6:134035699-134270158"	0	4.75715025219191e-05	0	FALSE
"ENSMUSG00000091441.1"	"Gm17387"	"chr7:141029130-141029620"	0	0	0	FALSE
"ENSMUSG00000091443.1"	"Gm17023"	"chr8:13076076-13105459"	2	0.000367449244852634	0.267737617135207	FALSE
"ENSMUSG00000091449.2"	"Gm10269"	"chr18:20682591-20682963"	156	0.0415074561221307	20.8835341365462	FALSE
"ENSMUSG00000091450.1"	"Vmn2r11"	"chr5:109046872-109059452"	0	0	0	FALSE
"ENSMUSG00000091455.3"	"Otogl"	"chr10:107762222-107912134"	0	0	0	FALSE
"ENSMUSG00000091457.1"	"Gm17171"	"chr2:19909779-20810713"	0	0	0	FALSE
"ENSMUSG00000091460.2"	"Gm7808"	"chr9:19927895-19928282"	44	0.0120079596204898	5.89022757697456	FALSE
"ENSMUSG00000091462.1"	"Gm17084"	"chr13:33917917-34037147"	2	0.00322185168889077	0.267737617135207	FALSE
"ENSMUSG00000091468.2"	"Vmn2r82"	"chr10:79356575-79397198"	0	0	0	FALSE
"ENSMUSG00000091471.1"	"Gm20538"	"chr19:44516956-44555440"	1	0.000256686997004874	0.133868808567604	FALSE
"ENSMUSG00000091472.2"	"Gm3739"	"chr14:7293647-7315049"	40	0.0206629074066995	5.35475234270415	FALSE
"ENSMUSG00000091474.1"	"2610021A01Rik"	"chr7:41599260-41628533"	93	0.172790080762473	12.4497991967871	FALSE
"ENSMUSG00000091475.2"	"2810468N07Rik"	"chr17:25570810-25575043"	172	0.740266507015184	23.0254350736278	FALSE
"ENSMUSG00000091476.3"	"Gm16432"	"chr1:177983422-178149962"	4	0.00282762511900395	0.535475234270415	FALSE
"ENSMUSG00000091477.1"	"Gm5799"	"chr14:43543575-43551213"	0	0	0	FALSE
"ENSMUSG00000091479.1"	"Gm17035"	"chr15:66929320-67013039"	11	0.0103926970542463	1.47255689424364	TRUE
"ENSMUSG00000091490.2"	"Triml2"	"chr8:43183118-43193881"	0	0	0	FALSE
"ENSMUSG00000091491.1"	"Vmn2r97"	"chr17:18914321-18948071"	0	0	0	FALSE
"ENSMUSG00000091492.1"	"Gm17025"	"chr15:81400137-81456807"	0	3.25726732594148e-25	0	FALSE
"ENSMUSG00000091494.5"	"Gm3269"	"chr14:4838105-4846867"	0	5.74175567507536e-05	0	FALSE
"ENSMUSG00000091497.1"	"Gm44"	"chrX:90892141-90893134"	0	0	0	FALSE
"ENSMUSG00000091504.1"	"Vmn2r118"	"chr17:55592340-55624672"	0	0	0	FALSE
"ENSMUSG00000091509.4"	"Gm17066"	"chr14:105106750-105177327"	105	0.117763418064168	14.0562248995984	FALSE
"ENSMUSG00000091510.2"	"Mtag2"	"chr7:45339125-45370583"	11	0.0234513020651851	1.47255689424364	FALSE
"ENSMUSG00000091511.2"	"Vmn2r87"	"chr10:130471331-130497379"	0	0	0	FALSE
"ENSMUSG00000091512.2"	"Lamtor3"	"chr3:137918505-137928900"	353	1.13519547618922	47.2556894243641	FALSE
"ENSMUSG00000091514.1"	"Gm17484"	"chr8:25754508-25785209"	8	0.0221030778071757	1.07095046854083	TRUE
"ENSMUSG00000091519.1"	"Skor2"	"chr18:76856404-76900342"	0	1.21680184351779e-05	0	FALSE
"ENSMUSG00000091523.1"	"AU040972"	"chr11:79339692-79581612"	8	0.00984665143382259	1.07095046854083	FALSE
"ENSMUSG00000091526.1"	"BB019430"	"chr10:58703994-58704279"	0	0	0	FALSE
"ENSMUSG00000091528.5"	"Gm9268"	"chr7:43018797-43048106"	0	0	0	FALSE
"ENSMUSG00000091530.1"	"Cldn20"	"chr17:3326572-3557713"	0	0	0	FALSE
"ENSMUSG00000091531.1"	"Olfr102"	"chr17:37313410-37314437"	0	0	0	FALSE
"ENSMUSG00000091537.2"	"Tma7"	"chr9:109074567-109092489"	699	4.3147667735956	93.574297188755	FALSE
"ENSMUSG00000091539.2"	"Vmn1r238"	"chr18:3122491-3123412"	0	0	0	FALSE
"ENSMUSG00000091541.1"	"Vmn1r9"	"chr6:57070894-57071945"	0	0	0	FALSE
"ENSMUSG00000091542.1"	"Gm17167"	"chr4:42206997-42235313"	0	0.00118919296676828	0	FALSE
"ENSMUSG00000091550.1"	"Gm6811"	"chr17:21091207-21103347"	0	0	0	FALSE
"ENSMUSG00000091556.5"	"Gm14569"	"chrX:36423600-36491830"	0	0	0	FALSE
"ENSMUSG00000091558.1"	"Gm17227"	"chr19:7275395-7341860"	5	0.00556749754993166	0.669344042838019	FALSE
"ENSMUSG00000091561.2"	"Gm6665"	"chr18:31804056-31908987"	3	0.000825797932894644	0.401606425702811	FALSE
"ENSMUSG00000091562.3"	"Gm9581"	"chr16:59558012-59600886"	8	0.0210764804224668	1.07095046854083	TRUE
"ENSMUSG00000091563.5"	"Gm8108"	"chr14:4110525-4132784"	4	0.00148306566238513	0.535475234270415	FALSE
"ENSMUSG00000091568.4"	"Gm8206"	"chr14:6016758-6125807"	1	0.000460936941545736	0.133868808567604	FALSE
"ENSMUSG00000091569.1"	"Gm8232"	"chr14:44433634-44439086"	0	0	0	FALSE
"ENSMUSG00000091572.5"	"Vmn2r3"	"chr3:64258960-64287495"	0	7.21002235979746e-06	0	FALSE
"ENSMUSG00000091575.2"	"2010016I18Rik"	"chr3:106481981-106575890"	0	1.48847177690756e-24	0	FALSE
"ENSMUSG00000091577.2"	"Gm6211"	"chr13:102693557-103334497"	1	0.000532962617080847	0.133868808567604	FALSE
"ENSMUSG00000091583.1"	"Gm17033"	"chr12:106558749-106574924"	0	0	0	FALSE
"ENSMUSG00000091584.1"	"Gm8180"	"chr14:43779487-43784745"	0	0	0	FALSE
"ENSMUSG00000091586.1"	"Cyp4f17"	"chr17:32506461-32528894"	43	0.0539664619626991	5.75635876840696	FALSE
"ENSMUSG00000091587.1"	"Gm17191"	"chr12:81358859-81557458"	19	0.0194340342605725	2.54350736278447	FALSE
"ENSMUSG00000091594.2"	"Gm17067"	"chr7:42705468-42727017"	0	1.97899968859321e-05	0	FALSE
"ENSMUSG00000091601.1"	"Olfr93"	"chr17:37151006-37152051"	0	0	0	FALSE
"ENSMUSG00000091604.2"	"Gm17349"	"chr15:99702175-99713995"	25	0.0112958055963912	3.34672021419009	FALSE
"ENSMUSG00000091614.1"	"Gm17657"	"chr17:29519280-29519790"	0	0	0	FALSE
"ENSMUSG00000091617.5"	"Gm3752"	"chr14:7412459-7508369"	0	0.000143267515524735	0	FALSE
"ENSMUSG00000091618.2"	"H60c"	"chr10:3256207-3267771"	0	0	0	FALSE
"ENSMUSG00000091619.1"	"Gm3625"	"chr12:4592825-4592927"	0	0	0	FALSE
"ENSMUSG00000091620.2"	"Vmn2r23"	"chr6:123702820-123742291"	0	0	0	FALSE
"ENSMUSG00000091623.1"	"Gm17092"	"chr5:99955934-99978938"	1	0.000230542925513246	0.133868808567604	FALSE
"ENSMUSG00000091624.1"	"Vmn2r9"	"chr5:108842946-108949255"	0	0	0	FALSE
"ENSMUSG00000091625.5"	"Lsm5"	"chr6:56701062-56704692"	565	3.11465048591133	75.6358768406961	FALSE
"ENSMUSG00000091631.1"	"Vmn2r95"	"chr17:18424103-18452324"	0	0	0	FALSE
"ENSMUSG00000091635.1"	"Vmn2r13"	"chr5:109156067-109192107"	0	0	0	FALSE
"ENSMUSG00000091636.1"	"A330050F15Rik"	"chr17:69439325-69489233"	0	0	0	FALSE
"ENSMUSG00000091638.2"	"Vmn1r113"	"chr7:20787284-20788208"	0	2.00156526049688e-05	0	FALSE
"ENSMUSG00000091648.2"	"C2cd4d"	"chr3:94362437-94364566"	1	0	0.133868808567604	FALSE
"ENSMUSG00000091649.3"	"Phf11b"	"chr14:59320963-59341351"	0	2.33044085861491e-05	0	FALSE
"ENSMUSG00000091650.1"	"Apol11a"	"chr15:77508270-77517319"	0	0	0	FALSE
"ENSMUSG00000091651.2"	"Vmn2r36"	"chr7:7876650-7902462"	0	0	0	FALSE
"ENSMUSG00000091652.1"	"Vmn1r57"	"chr7:5220477-5221410"	0	0	0	FALSE
"ENSMUSG00000091656.1"	"Vmn2r106"	"chr17:20267546-20285430"	0	0	0	FALSE
"ENSMUSG00000091657.1"	"Gm3072"	"chr14:41619285-41624612"	0	0	0	FALSE
"ENSMUSG00000091659.1"	"Gm17099"	"chr9:45172725-45250020"	0	0	0	FALSE
"ENSMUSG00000091661.1"	"Gm17021"	"chr9:123635387-123851899"	0	0	0	FALSE
"ENSMUSG00000091662.5"	"Vmn1r69"	"chr7:10579755-10613576"	0	0	0	FALSE
"ENSMUSG00000091670.1"	"Vmn2r105"	"chr17:20208229-20234872"	0	0	0	FALSE
"ENSMUSG00000091676.1"	"Gm8374"	"chr14:7362096-7365134"	0	5.22600812211089e-05	0	FALSE
"ENSMUSG00000091679.5"	"Vmn2r96"	"chr17:18581726-18598157"	0	0	0	FALSE
"ENSMUSG00000091680.2"	"Klhdc7b"	"chr15:89386826-89388867"	2	0.00264275002966707	0.267737617135207	FALSE
"ENSMUSG00000091685.3"	"Gm17359"	"chr3:79336660-79567796"	0	0	0	FALSE
"ENSMUSG00000091686.1"	"4930471C04Rik"	"chr14:64099294-64104235"	0	0	0	FALSE
"ENSMUSG00000091692.1"	"4930433I11Rik"	"chr7:40987554-40995181"	0	0	0	FALSE
"ENSMUSG00000091694.5"	"Apol11b"	"chr15:77633950-77643286"	0	0	0	FALSE
"ENSMUSG00000091695.1"	"Gm17669"	"chr18:67562386-67562851"	12	0.00704312345307826	1.60642570281124	TRUE
"ENSMUSG00000091698.5"	"Gm6526"	"chr14:43747865-43755948"	0	0	0	FALSE
"ENSMUSG00000091700.4"	"Gm7876"	"chr14:4709237-4717678"	0	0	0	FALSE
"ENSMUSG00000091705.5"	"H2-Q2"	"chr17:35342241-35346762"	20	0.00494228814989068	2.67737617135207	FALSE
"ENSMUSG00000091709.1"	"Gm17189"	"chr15:74784064-74800640"	0	0	0	FALSE
"ENSMUSG00000091712.1"	"Sec14l5"	"chr16:5147108-5183934"	0	0	0	FALSE
"ENSMUSG00000091718.1"	"Gm16506"	"chr14:43722252-43727485"	0	0	0	FALSE
"ENSMUSG00000091721.3"	"Gm5549"	"chr3:132630190-132645350"	0	0	0	FALSE
"ENSMUSG00000091722.1"	"Siah3"	"chr14:75455981-75526141"	2	0.000920337368073769	0.267737617135207	FALSE
"ENSMUSG00000091725.5"	"Gm8220"	"chr14:44285579-44291068"	0	0	0	FALSE
"ENSMUSG00000091731.1"	"Gm17542"	"chr10:58713605-58718210"	0	0	0	FALSE
"ENSMUSG00000091732.1"	"Gm17541"	"chr12:4593007-4738383"	8	0.00267863142052908	1.07095046854083	FALSE
"ENSMUSG00000091733.1"	"Gm8094"	"chr14:43071141-43076643"	0	0	0	FALSE
"ENSMUSG00000091734.1"	"Vmn1r29"	"chr6:58307267-58308290"	0	0	0	FALSE
"ENSMUSG00000091735.2"	"Gpr62"	"chr9:106453290-106465938"	4	0.00233880040569934	0.535475234270415	FALSE
"ENSMUSG00000091736.3"	"Yy2"	"chrX:157535370-157598715"	58	0.0551526788953462	7.76439089692102	FALSE
"ENSMUSG00000091740.2"	"Gm7929"	"chr14:41747281-41750595"	0	0	0	FALSE
"ENSMUSG00000091742.1"	"Gm5093"	"chr17:46439577-46440099"	5	0.00384216273744512	0.669344042838019	FALSE
"ENSMUSG00000091744.1"	"Gm17732"	"chr18:62548910-62741387"	0	0	0	FALSE
"ENSMUSG00000091745.1"	"Gm17098"	"chr9:66814993-66835534"	6	0.0063501968807576	0.803212851405622	FALSE
"ENSMUSG00000091749.4"	"Tspy-ps"	"chrY:1055763-1058868"	0	0	0	FALSE
"ENSMUSG00000091754.5"	"Gm3636"	"chr14:6684254-6783942"	2	0.00110522130401091	0.267737617135207	FALSE
"ENSMUSG00000091756.1"	"Gm3095"	"chr14:3810073-3970207"	4	0.00135217816545817	0.535475234270415	FALSE
"ENSMUSG00000091764.1"	"Zfp964"	"chr8:69659262-69664170"	11	0.0256293179324465	1.47255689424364	FALSE
"ENSMUSG00000091768.1"	"Gm17617"	"chr13:55105313-55134825"	0	0	0	FALSE
"ENSMUSG00000091771.1"	"Vmn2r103"	"chr17:19773362-19812536"	0	0	0	FALSE
"ENSMUSG00000091775.1"	"Gm16494"	"chr17:47016695-47016956"	55	0.0201683149978739	7.36278447121821	FALSE
"ENSMUSG00000091779.5"	"Gm6763"	"chr10:104142986-104153965"	0	0	0	FALSE
"ENSMUSG00000091780.2"	"Sco2"	"chr15:89355718-89377039"	40	0.104188637575622	5.35475234270415	TRUE
"ENSMUSG00000091792.1"	"Gm3573"	"chr14:42185390-42190791"	0	0	0	FALSE
"ENSMUSG00000091794.1"	"Vmn2r18"	"chr5:151561660-151586924"	0	0	0	FALSE
"ENSMUSG00000091803.4"	"Cox16"	"chr12:81358859-81557458"	422	3.17859228211938	56.4926372155288	TRUE
"ENSMUSG00000091805.1"	"Vmn2r108"	"chr17:20462372-20481236"	0	0	0	FALSE
"ENSMUSG00000091809.2"	"Olfr721-ps1"	"chr14:14407223-14408198"	0	0	0	FALSE
"ENSMUSG00000091811.1"	"Inafm1"	"chr7:16272013-16273692"	54	0.0917314771515887	7.2289156626506	FALSE
"ENSMUSG00000091813.2"	"Ces2h"	"chr8:105000852-105020410"	0	0	0	FALSE
"ENSMUSG00000091814.1"	"Gm8050"	"chr14:6684254-6783942"	0	5.19425717274442e-05	0	FALSE
"ENSMUSG00000091816.1"	"Gm17141"	"chr9:107399611-107529343"	1	0.000361274990310052	0.133868808567604	FALSE
"ENSMUSG00000091821.1"	"Srsx"	"chrX:123221398-123222481"	0	0	0	FALSE
"ENSMUSG00000091827.2"	"Gm3495"	"chr5:17373179-17378028"	0	0	0	FALSE
"ENSMUSG00000091831.4"	"Gm4707"	"chr17:70853766-71475343"	8	0.010180890255532	1.07095046854083	FALSE
"ENSMUSG00000091844.1"	"Gm8251"	"chr1:44055951-44061936"	3	0.00188777336375197	0.401606425702811	FALSE
"ENSMUSG00000091849.4"	"Gm17188"	"chr14:3186100-3262317"	0	0	0	FALSE
"ENSMUSG00000091859.1"	"Vmn2r100"	"chr17:19504810-19532060"	1	0.00121910234194214	0.133868808567604	FALSE
"ENSMUSG00000091863.1"	"Gm7157"	"chrX:152563333-152563969"	0	0	0	FALSE
"ENSMUSG00000091864.1"	"Gm17102"	"chr7:41393697-41397447"	6	0.0127554543986769	0.803212851405622	TRUE
"ENSMUSG00000091867.1"	"Cyp2a22"	"chr7:26931630-26939386"	0	0	0	FALSE
"ENSMUSG00000091873.1"	"Olfr732"	"chr14:50281227-50282271"	0	0	0	FALSE
"ENSMUSG00000091874.2"	"Vmn1r56"	"chr7:5194915-5196747"	0	0	0	FALSE
"ENSMUSG00000091879.1"	"Vmn2r17"	"chr5:109420012-109453387"	0	0	0	FALSE
"ENSMUSG00000091881.1"	"Gm17146"	"chr3:88716837-88731049"	1	0.0010571277347731	0.133868808567604	FALSE
"ENSMUSG00000091882.5"	"Gm6337"	"chr14:6016758-6125807"	0	0	0	FALSE
"ENSMUSG00000091888.2"	"Vmn2r80"	"chr10:79148796-79195012"	0	0	0	FALSE
"ENSMUSG00000091890.1"	"A830073O21Rik"	"chr7:73738892-73776919"	0	6.2121616410334e-05	0	FALSE
"ENSMUSG00000091896.4"	"Ube2d2a"	"chr18:35771558-35807172"	522	0.518747944026439	69.8795180722892	FALSE
"ENSMUSG00000091897.1"	"Gm17019"	"chr5:15028949-15032998"	0	1.90749735687518e-05	0	FALSE
"ENSMUSG00000091898.5"	"Tnnc1"	"chr14:31170929-31216946"	11	0.0440037916715332	1.47255689424364	TRUE
"ENSMUSG00000091900.2"	"Gm4353"	"chr7:116081758-116093142"	184	0.11613423412017	24.6318607764391	FALSE
"ENSMUSG00000091903.5"	"Gm6460"	"chr5:11594912-11599784"	0	0	0	FALSE
"ENSMUSG00000091906.2"	"1700099I09Rik"	"chr13:102693557-103334497"	0	7.06270703930378e-05	0	FALSE
"ENSMUSG00000091908.4"	"Gm17231"	"chr9:57777864-57836793"	10	0.00261542257488633	1.33868808567604	FALSE
"ENSMUSG00000091922.1"	"Gm17409"	"chr2:58388643-58567157"	0	0	0	FALSE
"ENSMUSG00000091923.4"	"Gm8267"	"chr14:44716837-44724987"	0	0	0	FALSE
"ENSMUSG00000091924.1"	"Vmn1r185"	"chr7:26611020-26612164"	0	0	0	FALSE
"ENSMUSG00000091926.2"	"Vmn2r62"	"chr7:42764437-42793496"	0	0	0	FALSE
"ENSMUSG00000091930.1"	"Vmn2r52"	"chr7:10158651-10176286"	0	0.000158710324174969	0	FALSE
"ENSMUSG00000091931.5"	"AK010878"	"chr12:102568581-102777701"	190	0.694851546255485	25.4350736278447	TRUE
"ENSMUSG00000091933.2"	"Gm8857"	"chr5:10947804-11044948"	0	0	0	FALSE
"ENSMUSG00000091937.3"	"Gm3646"	"chr1:39804147-39805332"	0	0	0	FALSE
"ENSMUSG00000091938.2"	"Gm2564"	"chr4:42629718-42631714"	29	0.00876315048689378	3.88219544846051	FALSE
"ENSMUSG00000091945.1"	"Vmn2r114"	"chr17:23290933-23312313"	0	0	0	FALSE
"ENSMUSG00000091947.1"	"6530401F13Rik"	"chr12:81358859-81557458"	0	0	0	FALSE
"ENSMUSG00000091955.2"	"Gm9844"	"chr7:24862212-24862697"	694	0.421114608593389	92.904953145917	FALSE
"ENSMUSG00000091956.2"	"C2cd4b"	"chr9:67758711-67760930"	17	0.026054968022108	2.27576974564926	FALSE
"ENSMUSG00000091957.3"	"Rps2-ps10"	"chr18:61220481-61289924"	86	0.0332590209251281	11.5127175368139	FALSE
"ENSMUSG00000091962.2"	"Vmn2r78"	"chr7:86915299-86955177"	0	8.52137503866834e-05	0	FALSE
"ENSMUSG00000091968.1"	"Gm17115"	"chr17:32788393-32789591"	4	0.0125134637761693	0.535475234270415	FALSE
"ENSMUSG00000091971.3"	"Hspa1a"	"chr17:34969189-34972156"	67	0.0241699636276007	8.96921017402945	FALSE
"ENSMUSG00000091972.1"	"Tmem207"	"chr16:26503792-26526771"	0	0	0	FALSE
"ENSMUSG00000091983.1"	"Olfr457"	"chr6:42471161-42472200"	0	0	0	FALSE
"ENSMUSG00000091985.1"	"Gm17354"	"chr4:108619939-108637441"	16	0.0177372948009972	2.14190093708166	FALSE
"ENSMUSG00000091987.5"	"Gm10352"	"chrY:2900988-2912206"	0	0	0	FALSE
"ENSMUSG00000091993.2"	"B930036N10Rik"	"chr1:171500567-171504750"	19	0.00483565565355051	2.54350736278447	FALSE
"ENSMUSG00000091994.1"	"E130317F20Rik"	"chr10:79851380-79883174"	42	0.0357022726322757	5.62248995983936	FALSE
"ENSMUSG00000091996.4"	"BC049352"	"chr9:45172725-45250020"	0	0	0	FALSE
"ENSMUSG00000092004.1"	"Gm17482"	"chr6:115134901-115282626"	0	0	0	FALSE
"ENSMUSG00000092006.1"	"Gm17139"	"chr12:84918147-84983303"	51	0.112639196353539	6.82730923694779	TRUE
"ENSMUSG00000092008.1"	"Cyp2c69"	"chr19:39842659-39886769"	0	0	0	FALSE
"ENSMUSG00000092009.1"	"Myh15"	"chr16:49057485-49199104"	1	0.00110925678491564	0.133868808567604	FALSE
"ENSMUSG00000092012.1"	"Gm4782"	"chr6:50608636-50610709"	0	0	0	FALSE
"ENSMUSG00000092019.2"	"Gm4027"	"chr12:87618868-87622955"	0	0	0	FALSE
"ENSMUSG00000092021.5"	"Gbp11"	"chr5:105323790-105343929"	2	0.000214529330378376	0.267737617135207	FALSE
"ENSMUSG00000092032.1"	"Vmn2r59"	"chr7:42011791-42058981"	0	0	0	FALSE
"ENSMUSG00000092035.5"	"Peg10"	"chr6:4747305-4760517"	18	0.0146960523323961	2.40963855421687	FALSE
"ENSMUSG00000092036.1"	"Gm2244"	"chr14:19532895-19549958"	0	3.71849172735711e-05	0	FALSE
"ENSMUSG00000092042.1"	"Gm17163"	"chr9:121797626-121839461"	0	5.1071230889236e-09	0	FALSE
"ENSMUSG00000092043.1"	"Esp6"	"chr17:40561506-40579549"	0	0	0	FALSE
"ENSMUSG00000092047.1"	"Gm17631"	"chr6:129831153-129876672"	0	0	0	FALSE
"ENSMUSG00000092048.2"	"Vmn2r85"	"chr10:130417771-130429612"	0	0	0	FALSE
"ENSMUSG00000092049.5"	"Vmn2r4"	"chr3:64388620-64415296"	0	2.44686040668812e-05	0	FALSE
"ENSMUSG00000092054.3"	"Kif4-ps"	"chr12:101149106-101149758"	0	0	0	FALSE
"ENSMUSG00000092060.1"	"Bend4"	"chr5:67392146-67437990"	29	0.0153504399082869	3.88219544846051	FALSE
"ENSMUSG00000092066.1"	"1700121N20Rik"	"chr12:106442652-106447666"	0	0	0	FALSE
"ENSMUSG00000092071.1"	"A230065N10Rik"	"chr7:89632096-89854359"	53	0.0596226352224926	7.095046854083	TRUE
"ENSMUSG00000092073.5"	"Gm6205"	"chr5:94648381-94686353"	0	0	0	FALSE
"ENSMUSG00000092074.1"	"Dynlt1a"	"chr17:6310546-6493180"	242	0.15165863429158	32.3962516733601	FALSE
"ENSMUSG00000092077.1"	"Olfr101"	"chr17:37299445-37300484"	0	0	0	FALSE
"ENSMUSG00000092080.1"	"Vmn2r16"	"chr5:109330380-109364481"	0	0	0	FALSE
"ENSMUSG00000092083.4"	"Kcnb2"	"chr1:15287253-15723750"	17	0.0186236357047844	2.27576974564926	FALSE
"ENSMUSG00000092085.1"	"Gm17224"	"chr1:172209893-172219868"	1	0.00148125677075723	0.133868808567604	FALSE
"ENSMUSG00000092086.1"	"Gm6793"	"chr8:112011358-112020528"	353	0.0996823810376606	47.2556894243641	FALSE
"ENSMUSG00000092090.1"	"Gm3294"	"chr6:28981633-29022165"	0	0	0	FALSE
"ENSMUSG00000092092.1"	"Gm17215"	"chr8:7381014-7428569"	0	0	0	FALSE
"ENSMUSG00000092094.2"	"Zfp804b"	"chr5:6769009-7344756"	5	0.00123160513477552	0.669344042838019	TRUE
"ENSMUSG00000092097.1"	"Gm5819"	"chr18:8694076-8694541"	20	0.00918754655417184	2.67737617135207	FALSE
"ENSMUSG00000092103.2"	"Gm17039"	"chr13:67360670-67375810"	0	1.82239194812283e-09	0	FALSE
"ENSMUSG00000092109.2"	"Gm9376"	"chr14:118266959-118267688"	1	0.000196705411478085	0.133868808567604	FALSE
"ENSMUSG00000092111.1"	"Vmn2r113"	"chr17:22943183-22958814"	0	0	0	FALSE
"ENSMUSG00000092116.1"	"Gm10320"	"chr13:98489347-98492001"	396	0.409404111041668	53.0120481927711	FALSE
"ENSMUSG00000092118.1"	"Fancf"	"chr7:51860576-51862267"	17	0.0238492239250219	2.27576974564926	FALSE
"ENSMUSG00000092120.1"	"Vmn2r90"	"chr17:17703940-17734167"	0	0	0	FALSE
"ENSMUSG00000092123.1"	"Gm17581"	"chr2:155735809-155735866"	0	0	0	FALSE
"ENSMUSG00000092124.1"	"B930094E09Rik"	"chr18:31580167-31610751"	5	0.0121219966243824	0.669344042838019	TRUE
"ENSMUSG00000092130.1"	"D030025P21Rik"	"chr12:84783211-84878132"	0	0	0	FALSE
"ENSMUSG00000092131.1"	"BC050972"	"chr9:66797038-66804359"	0	3.97995007720743e-10	0	FALSE
"ENSMUSG00000092134.1"	"Gm17089"	"chr6:134035699-134270158"	2	0.000945831496799481	0.267737617135207	FALSE
"ENSMUSG00000092137.4"	"Gcom1"	"chr9:71478436-71592360"	0	6.55549028823547e-12	0	FALSE
"ENSMUSG00000092142.1"	"Gm6482"	"chr14:41402884-41408281"	0	0	0	FALSE
"ENSMUSG00000092148.1"	"Gm8005"	"chr14:42434155-42439673"	0	0	0	FALSE
"ENSMUSG00000092152.1"	"Gm17026"	"chr14:42254658-42260048"	0	0	0	FALSE
"ENSMUSG00000092157.1"	"Gm17268"	"chr11:82028223-82038562"	0	0	0	FALSE
"ENSMUSG00000092162.2"	"Vmn2r86"	"chr10:130445706-130455894"	1	0.000142622791321791	0.133868808567604	FALSE
"ENSMUSG00000092164.1"	"Rergl"	"chr6:139493181-139501909"	0	0	0	FALSE
"ENSMUSG00000092165.5"	"Gm5624"	"chr14:44556794-44562827"	0	0	0	FALSE
"ENSMUSG00000092166.1"	"Gm7942"	"chr5:95106937-95111158"	0	0	0	FALSE
"ENSMUSG00000092167.5"	"Gm3696"	"chr14:7083207-7100621"	8	0.00272926865747052	1.07095046854083	FALSE
"ENSMUSG00000092171.1"	"4833427F10Rik"	"chr17:35772449-35780687"	0	0	0	FALSE
"ENSMUSG00000092176.1"	"Gm20460"	"chr17:34604261-34628510"	0	5.73989002352187e-05	0	FALSE
"ENSMUSG00000092178.1"	"Gm3912"	"chr7:7366610-7374636"	8	0.00284307074129526	1.07095046854083	FALSE
"ENSMUSG00000092182.1"	"Gm20407"	"chr19:27761720-28011166"	8	0.0090870859775992	1.07095046854083	FALSE
"ENSMUSG00000092183.1"	"4930515G01Rik"	"chr5:114727406-114806200"	11	0.0245322328301058	1.47255689424364	FALSE
"ENSMUSG00000092185.1"	"Gm20416"	"chr9:7931998-8004596"	1	0.000213301337856527	0.133868808567604	FALSE
"ENSMUSG00000092187.1"	"Gm20457"	"chr7:64287652-64345964"	3	0.00230395601175565	0.401606425702811	FALSE
